Annual_ID,Country_ID,Country,Metric,Year,Value
1979,1,Germany,Deposit-taking Corp (excl. CB),2023,31747.76
1980,1,Germany,Other sectors,2005,391576.64
1981,1,Germany,Other sectors,2006,759072.71
1982,1,Germany,Other sectors,2007,1103013.62
1983,1,Germany,Other sectors,2008,506957.34
1984,1,Germany,Other sectors,2009,737257.3
1985,1,Germany,Other sectors,2010,796059.86
1986,1,Germany,Other sectors,2011,704727.81
1987,1,Germany,Other sectors,2012,906150.73
1988,1,Germany,Other sectors,2013,1201073.36
1989,1,Germany,Other sectors,2014,1137934.65
1990,1,Germany,Other sectors,2015,1093298.67
1991,1,Germany,Other sectors,2016,1097829.34
1992,1,Germany,Other sectors,2017,1401346.07
1993,1,Germany,Other sectors,2018,1100109.13
1994,1,Germany,Other sectors,2019,1301123
1995,1,Germany,Other sectors,2020,1413112.41
1996,1,Germany,Other sectors,2021,1460104.88
1997,1,Germany,Other sectors,2022,1051696.4
1998,1,Germany,Other sectors,2023,1267280.3
1999,1,Germany,Other Financial Corps.,2012,242233.92
2000,1,Germany,Other Financial Corps.,2013,280499.29
2001,1,Germany,Other Financial Corps.,2014,264252.51
2002,1,Germany,Other Financial Corps.,2015,274709.49
2003,1,Germany,Other Financial Corps.,2016,254909.84
2004,1,Germany,Other Financial Corps.,2017,313503.02
2005,1,Germany,Other Financial Corps.,2018,272973.73
2006,1,Germany,Other Financial Corps.,2019,291403.22
2007,1,Germany,Other Financial Corps.,2020,282626.9
2008,1,Germany,Other Financial Corps.,2021,273555.75
2009,1,Germany,Other Financial Corps.,2022,236028.98
2010,1,Germany,Other Financial Corps.,2023,283689.97
2011,1,Germany,Debt securities,2005,1668883.84
2012,1,Germany,Debt securities,2006,1885112.97
2013,1,Germany,Debt securities,2007,2350048.66
2014,1,Germany,Debt securities,2008,2367452.88
2015,1,Germany,Debt securities,2009,2395397.99
2016,1,Germany,Debt securities,2010,2347901.16
2017,1,Germany,Debt securities,2011,2479082.64
2018,1,Germany,Debt securities,2012,2657807.28
2019,1,Germany,Debt securities,2013,2536195.24
2020,1,Germany,Debt securities,2014,2448998.75
2021,1,Germany,Debt securities,2015,2139321.63
2022,1,Germany,Debt securities,2016,2033927.06
2023,1,Germany,Debt securities,2017,2172816.18
2024,1,Germany,Debt securities,2018,2079026.88
2025,1,Germany,Debt securities,2019,2170630.11
2026,1,Germany,Debt securities,2020,2550926.16
2027,1,Germany,Debt securities,2021,2316963.22
2028,1,Germany,Debt securities,2022,1936630.95
2029,1,Germany,Debt securities,2023,2234076.85
2030,1,Germany,Deposit-taking Corp (excl. CB),2005,834949.19
2031,1,Germany,Deposit-taking Corp (excl. CB),2006,938197.88
2032,1,Germany,Deposit-taking Corp (excl. CB),2007,1160435.82
2033,1,Germany,Deposit-taking Corp (excl. CB),2008,1052011.08
2034,1,Germany,Deposit-taking Corp (excl. CB),2009,1003271.3
2035,1,Germany,Deposit-taking Corp (excl. CB),2010,917340.05
2036,1,Germany,Deposit-taking Corp (excl. CB),2011,901782.31
2037,1,Germany,Deposit-taking Corp (excl. CB),2012,898668.41
2038,1,Germany,Deposit-taking Corp (excl. CB),2013,825223.1
2039,1,Germany,Deposit-taking Corp (excl. CB),2014,758833.14
2040,1,Germany,Deposit-taking Corp (excl. CB),2015,635936.89
2041,1,Germany,Deposit-taking Corp (excl. CB),2016,640077.98
2042,1,Germany,Deposit-taking Corp (excl. CB),2017,731081.29
2043,1,Germany,Deposit-taking Corp (excl. CB),2018,720445.45
2044,1,Germany,Deposit-taking Corp (excl. CB),2019,763645.75
2045,1,Germany,Deposit-taking Corp (excl. CB),2020,778073.43
2046,1,Germany,Deposit-taking Corp (excl. CB),2021,756453.35
2047,1,Germany,Deposit-taking Corp (excl. CB),2022,675601.51
2048,1,Germany,Deposit-taking Corp (excl. CB),2023,739049.42
2049,1,Germany,General government,2005,792006.93
2050,1,Germany,General government,2006,900249.84
2051,1,Germany,General government,2007,1054129.59
2052,1,Germany,General government,2008,1153964.24
2053,1,Germany,General government,2009,1296531.36
2054,1,Germany,General government,2010,1309295.61
2055,1,Germany,General government,2011,1481569.84
2056,1,Germany,General government,2012,1663760.76
2057,1,Germany,General government,2013,1626138.18
2058,1,Germany,General government,2014,1597002.86
2059,1,Germany,General government,2015,1335705.35
2060,1,Germany,General government,2016,1223904.97
2061,1,Germany,General government,2017,1236222.85
2062,1,Germany,General government,2018,1141876.44
2063,1,Germany,General government,2019,1159481.36
2064,1,Germany,General government,2020,1408071.48
2065,1,Germany,General government,2021,1217515.55
2066,1,Germany,General government,2022,972552.55
2067,1,Germany,General government,2023,1190914.86
2068,1,Germany,Other sectors,2005,41927.72
2069,1,Germany,Other sectors,2006,46665.26
